Timestamp,Symbol,Open,High,Low,Close,Volume,atr,sma,top2,top1,bott1,bott2,sell_arrow,buy_arrow,pnl
2023-08-02 11:50:00,ICICIBANK,984.15,984.65,983.35,983.35,81209,1.6040279881539234,985.7150000000001,989.9143452729871,988.3103172848332,983.1196827151671,981.5156547270132,,,
2023-08-02 11:55:00,ICICIBANK,983.25,983.4,981.8,982.05,382945,1.6032223905231433,985.3425000000001,989.5397362183896,987.9365138278665,982.7484861721337,981.1452637816105,,,
2023-08-02 12:00:00,ICICIBANK,981.95,983.45,981.55,982.75,316637,1.662577912418533,984.9875,989.3401289747117,987.6775510622931,982.2974489377068,980.6348710252882,,,
2023-08-02 12:05:00,ICICIBANK,982.75,985.1,982.7,984.6,357040,1.810062329934822,984.7299999999999,989.4687431797693,987.6586808498345,981.8013191501653,979.9912568202305,,,
2023-08-02 12:10:00,ICICIBANK,984.6,985.5,984.25,984.7,223051,1.6980498639478576,984.5550000000001,989.0004945438155,987.3024446798677,981.8075553201325,980.1095054561846,,,
2023-08-02 12:15:00,ICICIBANK,984.7,984.95,984.5,984.55,91868,1.4484398911582954,984.375,988.1670156350524,986.7185757438941,982.0314242561059,980.5829843649476,,,
2023-08-02 12:20:00,ICICIBANK,984.55,985.3,984.5,985.25,54976,1.3187519129266274,984.2075000000001,987.659992508042,986.3412405951153,982.0737594048849,980.7550074919582,,,
2023-08-02 12:25:00,ICICIBANK,985.3,985.3,984.35,984.6,43571,1.2450015303412885,984.0900000000001,987.3494140064337,986.1044124760923,982.075587523908,980.8305859935666,,,
2023-08-02 12:30:00,ICICIBANK,984.6,986.35,984.55,986.2,140932,1.3560012242730446,984.05,987.6000112051468,986.2440099808738,981.8559900191261,980.4999887948532,,,
2023-08-02 12:35:00,ICICIBANK,986.2,988.25,986.1,988.0,101719,1.5148009794184312,984.1449999999999,988.1107489641173,986.5959479846989,981.6940520153008,980.1792510358824,988.25,,2.25
2023-08-02 12:40:00,ICICIBANK,987.85,989.25,986.95,988.5,360846,1.671840783534736,984.39,988.7668791712939,987.0950383877592,981.6849616122407,980.0131208287061,,,
2023-08-02 12:45:00,ICICIBANK,988.5,989.1,988.1,989.05,175947,1.5374726268277887,984.7400000000001,988.7651033370353,987.2276307102074,982.2523692897928,980.714896662965,,,
2023-08-02 12:50:00,ICICIBANK,988.65,989.2,986.0,986.15,151288,1.86997810146224,984.76,989.6556026696281,987.7856245681659,981.7343754318341,979.8643973303718,989.2,,
2023-08-02 12:55:00,ICICIBANK,986.15,986.15,983.55,984.65,376041,2.0159824811697966,984.845,990.1228421357025,988.1068596545327,981.5831403454673,979.5671578642975,,,
2023-08-02 13:00:00,ICICIBANK,984.65,986.15,984.5,986.1,179987,1.9427859849358329,984.9775,990.063713708562,988.1209277236261,981.8340722763738,979.891286291438,,,
2023-08-02 13:05:00,ICICIBANK,986.05,986.7,986.05,986.5,143140,1.6842287879486846,985.14,989.5493109668496,987.8650821789009,982.414917821099,980.7306890331504,,,
2023-08-02 13:10:00,ICICIBANK,986.55,986.9,984.5,984.65,164422,1.8273830303589433,985.2075000000001,989.9915887734799,988.1642057431209,982.2507942568793,980.4234112265203,,,
2023-08-02 13:15:00,ICICIBANK,984.55,985.4,984.5,985.0,89044,1.6419064242871502,985.2825,989.5810110187838,987.9391045944966,982.6258954055035,980.9839889812163,,,
2023-08-02 13:20:00,ICICIBANK,984.95,985.0,984.0,984.2,140849,1.5135251394297202,985.2674999999999,989.229908815027,987.7163836755972,982.8186163244027,981.3050911849729,,,
2023-08-02 13:25:00,ICICIBANK,984.0,984.45,983.15,983.8,128749,1.47082011154379,985.2325000000001,989.0831070520217,987.6122869404779,982.8527130595222,981.3818929479785,,,
2023-08-02 13:30:00,ICICIBANK,983.8,984.7,983.55,984.4,74780,1.4066560892350501,985.2850000000001,988.9676256416175,987.5609695523824,983.0090304476178,981.6023743583827,,,
2023-08-02 13:35:00,ICICIBANK,984.45,985.0,983.0,983.0,203788,1.5253248713880403,985.3324999999999,989.3258005132938,987.8004756419057,982.8645243580941,981.339199486706,,,
2023-08-02 13:40:00,ICICIBANK,983.0,983.35,978.8,979.0,329548,2.130259897110446,985.1449999999999,990.722020410635,988.5917605135246,981.6982394864751,979.5679795893648,,978.8,7.149999999999977
2023-08-02 13:45:00,ICICIBANK,978.85,980.0,978.85,980.0,170756,1.9342079176883524,984.915,989.9787563285081,988.0445484108197,981.7854515891802,979.8512436714918,,,
2023-08-02 13:50:00,ICICIBANK,979.95,981.25,979.95,980.75,126459,1.807366334150673,984.7175,989.4491850628065,987.6418187286557,981.7931812713442,979.9858149371935,,,
